Store ID,Store Name,Street address,Unit,City,State,Zip code,Latitude,Longitude,Tags,Description,URL,Store Hours,Phone,Image,sl_email,sl_pages_url
1618,"Benick, Inc.",8537 Kelvin Avenue,,Winnetka,CA,91306,34.2256383,-118.5863541,heater repair,Don't Delay Call Today,http://benick.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 882-9671,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/benick-inc/
1619,Berck's Family Pbg Htg,38415 Innovation Ct Ste E,,Murrieta,CA,92563,33.5599649,-117.1337337,heater repair,Your Comfort is Our Specialty,http://bercks.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(877) 423-7257,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/bercks-family-pbg-htg/
1621,Best Air Mechanical &#44; Inc,412 E Street,,Galt,CA,95632,38.250037,-121.304452,heater repair,Where Experts Fix Your Problems,http://bestairgalt.com/,8-430 monday- friday 24hr emg.,(209) 744-2402,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/best-air-mechanical-inc/
1622,Best Buy Htg and Air Cond,10234  4th Street,,Rancho Cucamonga,CA,91730,34.078408,-117.580549,heater repair,When You Need an Expert,http://besbuy.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 888-8999,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/best-buy-htg-and-air-cond/
1623,Best Air Cond and Heating,959-A N. Elm Street,,Orange,CA,92867,33.8032056,-117.8693368,heater repair,SOS Service and Installation,http://bestair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 771-2330,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/best-air-cond-and-heating/
1624,Best Call Mechanical,3633 Truman Court,,Bakersfield,CA,93309,35.327194,-119.044363,heater repair,Specializing in Your Comfort Since 1968,http://bestcall.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 785-5377,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/best-call-mechanical/
1625,Best Choice Heating and A/C,1233 A Street,,Livingston,Ca,942614,37.387167,-120.724716,heater repair,"Your 911 For Plumbing, Heating & A/C",http://bestchoice.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 676-7670,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/best-choice-heating-and-ac/
1626,"Best Quality Heating and Air, Inc",1308 East Collins Avenue,,Orange,CA,92867,33.802071,-117.8398,heater repair,One Call Gets it All Expert Quality Service,http://bestquality.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 757-0167,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/best-quality-heating-and-air-inc/
1628,Bevillies Air Conditioing,23850 Rowe Drive,,Moreno Valley,CA,92557,33.950923,-117.246797,heater repair,Remarkable Service. Remarkable Craftstmen,http://bevillies.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(951) 924-7465,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/bevillies-air-conditioing/
1629,Big C's Heating and Air,2425 Kriska Drive,,Modesto,CA,95355,37.6704504,-120.9302603,heater repair,"Your 911 For Plumbing, Heating & A/C",http://bigcheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 552-5700,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/big-cs-heating-and-air/
1630,BP Air,780 Yuba Dr,,Mountain View,CA,94041,37.3814768,-122.0701187,heater repair,Most Respected Name in the Region,http://billpe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(650) 967-0248,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/bp-air/
1631,"Bird Refrigeration Co, Inc.",109 East 4th Street,,San Bernardino,CA,92410,34.1061509,-117.284751,heater repair,When You Need it Fast and You Need it Expert,http://birdrefrig.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 889-0618,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/bird-refrigeration-co-inc/
1632,B J Heating and A/C Inc.,1240 Wilson Way,,Woodland,CA,95776,38.682326,-121.762086,heater repair,Our comfort depends on your comfort,http://bjheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(530) 662-8601,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/b-j-heating-and-ac-inc/
1634,B.L. Norton H.V.A.C.,529 North Adams,,Dixon,CA,95620,38.45026,-121.826498,heater repair,Don't Delay Call Today,http://blnorton.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(530) 758-8594,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/b-l-norton-h-v-a-c/
1635,Blue Plumbing Company Inc,6312 Variel Ave #214,,Woodland Hills,CA,91367,34.1858427,-118.5927862,heater repair,Your Comfort is Our Specialty,http://blplco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 227-0710,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/blue-plumbing-company-inc/
1637,Bob Jones A/C Rpr.andInstal,3325 Wild Palms Dr,,Modesto,CA,95355,37.666545,-120.933052,heater repair,Where Experts Fix Your Problems,http://bobjon.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 606-4593,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/bob-jones-ac-rpr-andinstal/
1639,Bodnar Heating and Air Cond,215 Inner Circle,,Redwood City,CA,94062,37.475623,-122.246327,heater repair,When You Need an Expert,http://bodnar.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(650) 368-4408,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/bodnar-heating-and-air-cond/
1640,Bogner Sheet Metal,142 Benito Ave,,Santa Cruz,CA,95062,36.9804148,-122.0126083,heater repair,SOS Service and Installation,http://bogner.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(831) 423-4322,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/bogner-sheet-metal/
1641,Bohn Heating and Sheet Metl,221 Grand Avenue,,Pacific Grove,CA,93950,36.6201859,-121.917321,heater repair,Specializing in Your Comfort Since 1968,http://bohn.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(831) 372-4474,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/bohn-heating-and-sheet-metl/
1642,Bonanza A/C Heating and Ref,7653 Burnet Ave,,Van Nuys,CA,91405,34.21,-118.463521,heater repair,"Your 911 For Plumbing, Heating & A/C",http://bonair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 780-4918,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/bonanza-ac-heating-and-ref/
1643,Bonanza Heating and Air,1098 Independence Ave Ste A,,Mountain View,CA,94043,37.420247,-122.097146,heater repair,One Call Gets it All Expert Quality Service,http://bonanz.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(650) 948-4727,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/bonanza-heating-and-air/
1644,Bonney Plumbing and Rooter Service,3906 Kristi Court,,Sacramento,CA,95827,38.553274,-121.326274,heater repair,Remarkable Service. Remarkable Craftstmen,http://bonney.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(916) 444-0551,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/bonney-plumbing-and-rooter-service/
1645,Boudreau Plumbing and Heati,868 Warrington Ave,,Redwood City,CA,94063,37.482782,-122.204819,heater repair,"Your 911 For Plumbing, Heating & A/C",http://boudre.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(650) 366-5393,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/boudreau-plumbing-and-heati/
1647,Boyd Air Systems,2528 Lynwood Street,,Simi Valley,CA,93065,34.284028,-118.748179,heater repair,Most Respected Name in the Region,http://boydair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(805) 791-1331,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/boyd-air-systems/
1648,"Bracco, Inc.",20942 Osborne St. #B,,Canoga Park,CA,91304,34.232394,-118.590133,heater repair,When You Need it Fast and You Need it Expert,http://bracco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 700-9868,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/bracco-inc/
1649,Bradley Mechanical,10625 Lawson River,,Fountain Valley,CA,92708,33.6967378,-117.9434957,heater repair,Our comfort depends on your comfort,http://bradley.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 964-4600,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/bradley-mechanical/
1650,Brad's Heating and Air Conditioning,6043 35th Avenue,,Sacramento,CA,95824,38.523096,-121.434957,heater repair,Don't Delay Call Today,http://bradsheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(916) 308-2349,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/brads-heating-and-air-conditioning/
1651,"Brea/Orange County PLBG, Htg AC, Inc.",420 West Lambert Road Unit A,,Brea,CA,92821,33.9246853,-117.9011979,heater repair,Your Comfort is Our Specialty,http://breaorange.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 529-1034,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/breaorange-county-plbg-htg-ac-inc/
1652,Breedlove Heat and Air,846 William Moss Blvd,,Stockton,CA,95206,37.906203,-121.297137,heater repair,Where Experts Fix Your Problems,http://breedlove.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 983-5271,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/breedlove-heat-and-air/
1653,Breeze Air Systems,633 Market St,,Stockton,CA,95202,37.9530604,-121.2822097,heater repair,When You Need an Expert,http://breeze.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 460-0777,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/breeze-air-systems/
1654,"Breeze Air Conditioning, Inc.",75-145 St. Charles Place,,Palm Desert,CA,92211,33.7453328,-116.3532654,heater repair,SOS Service and Installation,http://breezeair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(760) 346-0855,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/breeze-air-conditioning-inc/
1655,"Brenick Mechanical, Inc",1040 W Kettleman Ln 1B - 142,,Lodi,CA,95240,38.114263,-121.285282,heater repair,Specializing in Your Comfort Since 1968,http://brenic.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 334-1960,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/brenick-mechanical-inc/
1658,Brewers A/C and Htg,1417 Sorrel Street,,Simi Valley,CA,93065,34.26776,-118.772431,heater repair,"Your 911 For Plumbing, Heating & A/C",http://brewerpet.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(805) 304-1486,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/brewers-ac-and-htg/
1663,Brian's Heating and Cooling,16911 Hill Drive,,Madera,CA,93638,36.994951,-120.075114,heater repair,One Call Gets it All Expert Quality Service,http://brianswahlen.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(559) 675-1681,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/brians-heating-and-cooling/
1664,Brock's Mechanical Service,39120 Argonaut Way # 434,,Fremont,CA,94538,37.5445777,-121.9891906,heater repair,Remarkable Service. Remarkable Craftstmen,http://brocks.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(510) 410-1464,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/brocks-mechanical-service/
1665,Brody-Pennell Htg and A/C,2718 S. Robertson Blvd,,Los Angeles,CA,90034,34.0367712,-118.3886643,heater repair,"Your 911 For Plumbing, Heating & A/C",http://brody.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(310) 836-0606,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/brody-pennell-htg-and-ac/
1666,"Brower Mechanical, Inc.",4060 Alvis Court,,Rocklin,CA,95677,38.808745,-121.215074,heater repair,Most Respected Name in the Region,http://brower.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(916) 624-0808,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/brower-mechanical-inc/
1667,Brownie's Refrig. Service,9141 Somerset Blvd,,Bellflower,CA,90706,33.8966831,-118.1393037,heater repair,When You Need it Fast and You Need it Expert,http://browni.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(562) 866-6100,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/brownies-refrig-service/
1668,Brownson Technical School,1110 Technology Circle Ste D,,Anaheim,CA,92805,33.819073,-117.90588,heater repair,Our comfort depends on your comfort,http://browns.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 774-9443,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/brownson-technical-school/
1669,Brrr-O-Metric A/C,10340 Canoga Ave #238,,Chatsworth,CA,91311,34.258662,-118.596926,heater repair,Don't Delay Call Today,http://brrromet.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 700-1082,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/brrr-o-metric-ac/
1670,Bryan Refrigeration and Air Conditioning,8912 Bainford Drive,,Huntington Beach,CA,92646,33.665231,-117.972305,heater repair,Your Comfort is Our Specialty,http://bryan.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 821-8059,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/bryan-refrigeration-and-air-conditioning/
1671,Budget Air cond and Htg,1249 S. Diamond Bar Blvd #239,,Diamond Bar,CA,91765,33.9998209,-117.8129358,heater repair,Where Experts Fix Your Problems,http://budair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 860-9537,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/budget-air-cond-and-htg/
1672,Budget Air Conditioning,221 Via Elegante Dr,,Bakersfield,CA,93312,35.3584835,-119.1657678,heater repair,When You Need an Expert,http://budget.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(661) 747-5729,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/budget-air-conditioning/
1673,Buffalo's Facilities Grou,580 E Weddell Dr ste 1,,Sunnyvale,CA,94089,37.3988213,-122.0128037,heater repair,SOS Service and Installation,http://buffao.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(408) 734-1800,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/buffalos-facilities-grou/
1674,Furnace Man,629 Wilson Avenue,,Novato,CA,94947,38.10223,-122.598302,heater repair,Specializing in Your Comfort Since 1968,http://burchetts.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(415) 883-7070,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/furnace-man/
1675,Bures HVAC,17939 CHATSWORTH STREET #415,,Granada Hills,CA,91344,34.2647134,-118.5256892,heater repair,"Your 911 For Plumbing, Heating & A/C",http://bures.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 340-0363,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/bures-hvac/
1677,Burke Engineering,9700 Factorial Way,,South El Monte,CA,91733,34.0541063,-118.0591916,heater repair,One Call Gets it All Expert Quality Service,http://burke.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(626) 579-0037,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/burke-engineering/
1678,Burlingame Heating and Vent,821 Malcolm Rd.,,Burlingame,CA,94010,37.6006682,-122.3710116,heater repair,Remarkable Service. Remarkable Craftstmen,http://burlingame.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(650) 697-9142,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/burlingame-heating-and-vent/
1679,"Burns Plmbg,Htg,andCool Inc",8941 Woodman Ave,,Arleta,CA,91331,34.232013,-118.438612,heater repair,"Your 911 For Plumbing, Heating & A/C",http://burns.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 892-5013,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/burns-plmbghtgandcool-inc/
